Property Title,Price,Area,BHK,Bathrooms,Furnishing,Seller Type,Locality,City,Source,Raw_Details
"2 BHK Flat for Sale in Shukan River View, Sardarnagar, Ahmedabad",₹72 Lac,1260 sqft,2 BHK,N/A,Furnished,Owner,"Shukan River View, Sardarnagar, Ahmedabad",Ahmedabad,MagicBricks,"7 | + | Photos | Updated 1 month ago | Owner: Arvind | 2 BHK Flat for Sale in Shukan River View, Sardarnagar, Ahmedabad | Shukan River View | Carpet Area | 1260 sqft | Status | Ready to Move | Floor | 5 out of 5 | Transaction | Resale | Furnishing | Furnished | Society | Shukan River View | Bathroom | 2 | Balcony | 2 | View Property | Nearby | Airport School | Kendriya Vidyalaya No.1 | ₹ | 72 Lac | Contact Owner | Get Phone No."
2 BHK Flat for Sale in Ahmedabad,₹35 Lac,765 sqft,2 BHK,N/A,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,10 | + | Photos | Updated 1 month ago | Owner: Rajrajeshwar Trivedi | 2 BHK Flat for Sale in Ahmedabad | Carpet Area | 765 sqft | Status | Ready to Move | Floor | 3 out of 4 | Transaction | Resale | Furnishing | Semi-Furnished | facing | East | overlooking | Main Road | Bathroom | 2 | Balcony | 1 | East Facing Property | this property is good and value for money | View Property | ₹ | 35 Lac | ₹ | 4575 per sqft | Contact Owner | Get Phone No.
"3 BHK Flat for Sale in Goyal Orchid Exotica, Anand Nagar Prahlad Nagar, Ahmedabad",₹1.50 Cr,1905 sqft,3 BHK,N/A,Furnished,Owner,"Goyal Orchid Exotica, Anand Nagar Prahlad Nagar, Ahmedabad",Ahmedabad,MagicBricks,"38 | + | Photos | Updated 3 months ago | Owner: HITEN | 3 BHK Flat for Sale in Goyal Orchid Exotica, Anand Nagar Prahlad Nagar, Ahmedabad | Goyal Orchid Exotica | Super Area | 1905 sqft | Status | Ready to Move | Floor | 12 out of 13 | Transaction | Resale | Furnishing | Furnished | facing | East | overlooking | Garden/Park | Society | Goyal Orchid Exotica | Ownership | Co-operative Society | Car Parking | 1 Covered | Bathroom | 3 | Balcony | 1 | East Facing Property | East facing entry, Garden facing Lake facing balcony | View Property | ₹ | 1.50 Cr | ₹ | 7874 per sqft | Contact Owner | Get Phone No."
"3 BHK Flat for Sale in Sahajanand Oasis, Memnagar, Ahmedabad",₹1.35 Cr,187 sqyrd,3 BHK,N/A,Furnished,Owner,"Sahajanand Oasis, Memnagar, Ahmedabad",Ahmedabad,MagicBricks,"17 | + | Photos | Updated 1 month ago | Owner: Prashant Ajmera | 3 BHK Flat for Sale in Sahajanand Oasis, Memnagar, Ahmedabad | Sahajanand Oasis | Super Area | 187 sqyrd | Status | Ready to Move | Floor | 10 out of 10 | Transaction | Resale | Furnishing | Furnished | facing | East | overlooking | Garden/Park | Society | Sahajanand Oasis | Ownership | Freehold | Car Parking | 1 Covered | Bathroom | 3 | Balcony | 1 | East Facing Property | Multistorey apartment is available for sale. It is a good location property. Please contact for more details. | View Property | Nearby | Aws 2 | Memnagar School | The Manav School | Sunflower Women's Hospital | Sterling Hospitals - Gurukul Ahmedabad | Reliance Retail | R3 The Mall | Doordarshan Metro Station | Paras Nagar Bus Stop | ₹ | 1.35 Cr | ₹ | 8021 per sqft | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Ambawadi, Ahmedabad",₹95 Lac,1080 sqft,2 BHK,N/A,Semi-Furnished,Owner,"Ambawadi, Ahmedabad",Ahmedabad,MagicBricks,"2 | + | Photos | Updated 3 weeks ago | Owner: Parul Patel | 2 BHK Flat for Sale in Ambawadi, Ahmedabad | Carpet Area | 1080 sqft | Status | Ready to Move | Floor | 2 out of 4 | Transaction | Resale | Furnishing | Semi-Furnished | Ownership | Co-operative Society | Bathroom | 2 | Balcony | 2 | This home has the excellent air circulation and natural lighting, surrounded by independent bungalows. | View Property | Nearby | Centro | Aangan Complex | Elei AMC School | Shreyas School | Poojam Hospital | Aartham Multi Super Speciality Hospital | Krishna General Stores | DMart | Bopal Bus Stop | Manekbag Hall Bus Stop | ₹ | 95 Lac | Contact Owner | Get Phone No."
"3 BHK Flat for Sale in New Naroda, Ahmedabad",₹80 Lac,1675 sqft,3 BHK,N/A,Furnished,Owner,"New Naroda, Ahmedabad",Ahmedabad,MagicBricks,"16 | + | Photos | Posted: 3 months ago | Owner: Jitendra | 3 BHK Flat for Sale in New Naroda, Ahmedabad | Carpet Area | 1675 sqft | Status | Ready to Move | Floor | 3 out of 5 | Transaction | Resale | Furnishing | Furnished | facing | East | overlooking | Garden/Park | Ownership | Freehold | Bathroom | 3 | Balcony | 2 | East Facing Property | View Property | ₹ | 80 Lac | ₹ | 5079 per sqft | Contact Owner | Get Phone No."
3 BHK Flat for Sale in Ahmedabad,₹1 Cr,93 sqyrd,3 BHK,N/A,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,"5 | + | Photos | Posted: 3 months ago | Owner: SANKET | 3 BHK Flat for Sale in Ahmedabad | Super Area | 93 sqyrd | Status | Ready to Move | Floor | 3 out of 4 | Transaction | Resale | Furnishing | Furnished | Bathroom | 2 | Multistory apartment is available for sale. It has a covered area of 93 sq-yrd, it is a good location. Please contact for more details. | View Property | ₹ | 1 Cr | ₹ | 11947 per sqft | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Swaminarayan Park Phase 5, Naroda, Ahmedabad",₹23 Lac,990 sqft,2 BHK,N/A,Unfurnished,Owner,"Swaminarayan Park Phase 5, Naroda, Ahmedabad",Ahmedabad,MagicBricks,"6 | + | Photos | Posted: Sep 17, '25 | Owner: Ashish Suthar Suthar | 2 BHK Flat for Sale in Swaminarayan Park Phase 5, Naroda, Ahmedabad | Swaminarayan Park Phase 5 | Carpet Area | 990 sqft | Status | Ready to Move | Floor | 4 out of 5 | Transaction | Resale | Furnishing | Unfurnished | overlooking | Garden/Park | Society | Swaminarayan Park Phase 5 | Bathroom | 2 | Balcony | 2 | View Property | Nearby | NIMBESWAR SUPER MARKET | Galaxy Tower | Naroda Science college | Shree N.V.Patel Vidyamandir School | Shalby Multi-Specialty Hospitals, Naroda | Shalby Hospital | Galaxy Cinema | Reliance Fresh Vegetable Purchase | Kathwada Turning Bus Stop | Naroda Gam Bus Stop | ₹ | 23 Lac | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Aakar Ishan Silver, New CG Road, Ahmedabad",₹54 Lac,1800 sqft,2 BHK,N/A,Furnished,Owner,"Aakar Ishan Silver, New CG Road, Ahmedabad",Ahmedabad,MagicBricks,"6 | + | Photos | Updated 3 weeks ago | Owner: DND | 2 BHK Flat for Sale in Aakar Ishan Silver, New CG Road, Ahmedabad | Aakar Ishan Silver | Carpet Area | 1800 sqft | Status | Ready to Move | Floor | 5 out of 10 | Transaction | Resale | Furnishing | Furnished | facing | West | Society | Aakar Ishan Silver | Ownership | Freehold | Bathroom | 2 | Balcony | 1 | View Property | Nearby | Sahajanand Complex | Doon Vedic School | Unity Hospital | 27 Parshvanath Shopping Center | Sopan Commercial Complex | ₹ | 54 Lac | ₹ | 3000 per sqft | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Memnagar, Ahmedabad",₹65 Lac,1100 sqft,2 BHK,N/A,Furnished,Owner,"Memnagar, Ahmedabad",Ahmedabad,MagicBricks,"1 | Photo | Posted: Sep 02, '25 | Owner: Tappu | 2 BHK Flat for Sale in Memnagar, Ahmedabad | Carpet Area | 1100 sqft | Status | Ready to Move | Floor | 8 out of 10 | Transaction | Resale | Furnishing | Furnished | facing | East | overlooking | Garden/Park, Main Road | Ownership | Freehold | Bathroom | 3 | Balcony | 3 | East Facing Property | Drawing room - 17x10, bed rooms - 12x14 and 11x14, dining - 10x11, kitchen 10x8, bathroom 7x5, 8x5, 6x5, balconies - 10x4.5 , 6x6, 6x4 | View Property | Nearby | Aws 2 | The H.B. Kapadia New High School | Memnagar School | Sunflower Womens Hospital | Sterling Hospitals - Gurukul Ahmedabad | R3 The Mall | R3 The Mall | Doordarshan Metro Station | Doordarshan Kendra Metro Station | ₹ | 65 Lac | ₹ | 4643 per sqft | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Nikol, Ahmedabad",₹65 Lac,135 sqyrd,2 BHK,N/A,Unfurnished,Owner,"Nikol, Ahmedabad",Ahmedabad,MagicBricks,"19 | + | Photos | Updated 1 month ago | Owner: Sandeep Chauhan | 2 BHK Flat for Sale in Nikol, Ahmedabad | Super Area | 135 sqyrd | Status | Ready to Move | Floor | 6 out of 7 | Transaction | Resale | Furnishing | Unfurnished | facing | East | overlooking | Garden/Park, Main Road | Ownership | Freehold | Bathroom | 2 | Balcony | 1 | East Facing Property | Multistorey apartment is available for sale. It is a good location property. Please contact for more details. | View Property | Nearby | Pavilion Mall | Pavilion | Allen Career Institute Nikol Campus | Deepak School | Krishna Multispeciality Hospital | Indus hospital | DMart | Pavilion Mall | Nikol Bus Stop | ₹ | 65 Lac | ₹ | 5350 per sqft | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad",₹50 Lac,1000 sqft,2 BHK,N/A,Semi-Furnished,Owner,"Riverside Park, Vasna, Ahmedabad",Ahmedabad,MagicBricks,"31 | + | Photos | Posted: 3 months ago | Owner: Jignesh Doshi | 2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad | Riverside Park | Super Area | 1000 sqft | Status | Ready to Move | Floor | 4 out of 6 | Transaction | Resale | Furnishing | Semi-Furnished | Society | Riverside Park | Bathroom | 2 | Balcony | 2 | View Property | Nearby | Ahmedabad Arts and Commerce College | Ruth Memorial School | Jivandeep Hospital | Amar Flats Bus Stop | Vasna Bus Stop | ₹ | 50 Lac | ₹ | 5000 per sqft | Contact Owner | Get Phone No."
"1 BHK Flat for Sale in Vejalpur, Jivraj park, Ahmedabad",₹15 Lac,45 sqyrd,1 BHK,N/A,Unfurnished,Owner,"Vejalpur, Jivraj park, Ahmedabad",Ahmedabad,MagicBricks,"4 | + | Photos | Updated 3 weeks ago | Owner: Gopal | 1 BHK Flat for Sale in Vejalpur, Jivraj park, Ahmedabad | Super Area | 45 sqyrd | Status | Ready to Move | Floor | Ground out of 3 | Transaction | Resale | Furnishing | Unfurnished | Bathroom | 1 | View Property | Nearby | Lord Shiva High School | Rr Dwivedi School | Akshar Hospital | Apollo Hospitals Enterprise Limited | Family Supermarket | Apm Mall | Vastrapur Railway Station | ₹ | 15 Lac | ₹ | 3704 per sqft | Contact Owner | Get Phone No."
2 BHK Flat for Sale in Ahmedabad,₹45 Lac,1017 sqft,2 BHK,N/A,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,"15 | + | Photos | Posted: Sep 07, '25 | Owner: Kinjalk Mehta | 2 BHK Flat for Sale in Ahmedabad | Carpet Area | 1017 sqft | Status | Ready to Move | Floor | 4 out of 4 | Transaction | Resale | Furnishing | Semi-Furnished | facing | South -West | overlooking | Main Road | Ownership | Power Of Attorney | Bathroom | 2 | Balcony | 2 | nearby national highway | View Property | ₹ | 45 Lac | ₹ | 4425 per sqft | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Sharanam Shreenand Heights, Ramol, Amraiwadi, Ahmedabad",₹39 Lac,83 sqm,2 BHK,N/A,Furnished,Owner,"Sharanam Shreenand Heights, Ramol, Amraiwadi, Ahmedabad",Ahmedabad,MagicBricks,"19 | + | Photos | Posted: 3 months ago | Owner: Umesh Rathod | 2 BHK Flat for Sale in Sharanam Shreenand Heights, Ramol, Amraiwadi, Ahmedabad | Sharanam Shreenand Heights | Carpet Area | 83 sqm | Status | Ready to Move | Floor | 7 out of 7 | Transaction | Resale | Furnishing | Furnished | facing | North - East | overlooking | Main Road | Society | Sharanam Shreenand Heights | Ownership | Freehold | Car Parking | 12 Open | Bathroom | 2 | Balcony | 2 | Near by Metro Station, Express Highway, Schools, Hospitals. Shop Mall. | Multistorey apartment is available for sale. It covered area of 62 sq-m, it is a good location property. Please contact for more details. | View Property | Nearby | Amar Supermarket | ₹ | 39 Lac | ₹ | 5844 per sqft | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Vandemataram Empire, Vinzol, Ahmedabad",₹26 Lac,1026 sqft,2 BHK,N/A,Unfurnished,Owner,"Vandemataram Empire, Vinzol, Ahmedabad",Ahmedabad,MagicBricks,"5 | + | Photos | Posted: 3 months ago | Owner: Neema | 2 BHK Flat for Sale in Vandemataram Empire, Vinzol, Ahmedabad | Vandemataram Empire | Super Area | 1026 sqft | Status | Ready to Move | Floor | 2 out of 7 | Transaction | Resale | Furnishing | Unfurnished | Society | Vandemataram Empire | Bathroom | 2 | Multistorey apartment is available for sale. It is a good location property. Please contact for more detail. | View Property | Nearby | Maa Sundhari Super Market | ₹ | 26 Lac | ₹ | 2534 per sqft | Contact Owner | Get Phone No."
Studio Apartment for Sale in Ahmedabad,₹1 Cr,170 sqyrd,N/A,N/A,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,15 | + | Photos | Updated 3 weeks ago | Owner: Swift Metal And Tubes Harshita | Studio Apartment for Sale in Ahmedabad | Carpet Area | 170 sqyrd | Status | Ready to Move | Floor | Ground out of 1 | Transaction | Resale | Furnishing | Semi-Furnished | Bathroom | 2 | Balcony | 1 | View Property | ₹ | 1 Cr | ₹ | 6536 per sqft | Contact Owner | Get Phone No.
"2 BHK Flat for Sale in Aroma Aakruti Elegance, Sarkhej Gandhinagar Highway, Ahmedabad",₹64 Lac,1305 sqft,2 BHK,N/A,Furnished,Owner,"Aroma Aakruti Elegance, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks,"10 | + | Photos | Updated 3 weeks ago | Owner: Pritesh | 2 BHK Flat for Sale in Aroma Aakruti Elegance, Sarkhej Gandhinagar Highway, Ahmedabad | Aroma Aakruti Elegance | Super Area | 1305 sqft | Status | Ready to Move | Floor | 1 out of 5 | Transaction | Resale | Furnishing | Furnished | facing | East | overlooking | Main Road | Society | Aroma Aakruti Elegance | Car Parking | 1 Covered | Bathroom | 2 | Balcony | 1 | East Facing Property | View Property | Nearby | Pmg Hospital ( Orthopedic Joint Replacement & Advanced Surgical Center ) | Dev Arc Mall | ₹ | 64 Lac | ₹ | 4904 per sqft | Contact Owner | Get Phone No."
"3 BHK Flat for Sale in Vivaan Ixora, Zundal, Ahmedabad",₹70 Lac,1050 sqft,3 BHK,N/A,Unfurnished,Owner,"Vivaan Ixora, Zundal, Ahmedabad",Ahmedabad,MagicBricks,"20 | + | Photos | Posted: 3 months ago | Owner: Usha Satodia | 3 BHK Flat for Sale in Vivaan Ixora, Zundal, Ahmedabad | Vivaan Ixora | Carpet Area | 1050 sqft | Status | Ready to Move | Floor | 9 out of 14 | Transaction | Resale | Furnishing | Unfurnished | facing | North - East | overlooking | Main Road | Society | Vivaan Ixora | Ownership | Freehold | Car Parking | 904 Covered | Bathroom | 3 | Balcony | 1 | Luxurious 3 BHK Flat in Vivaan Ixora, Zundal Modern Amenities Prime LocationVivaan Ixora in Zundal, Gandhinagar, offers a range of modern amenities that cater to the needs of every homebuyer. This includes a Gymnasium, Power Backup, and a dedicated Cricket Pitch for sports enthusiasts. The project ensures connectivity with InternetWiFi provisions and maintains 24x7 Security within a gated community. the project is fully RERAcompliant, ensuring all necessary approvals are in place. | View Property | Nearby | Leap International School | Oak Valley Public School | Shree Balaji Agora Mall | ₹ | 70 Lac | ₹ | 3794 per sqft | Contact Owner | Get Phone No."
"3 BHK Flat for Sale in Mahadev Smit, Vatva, Ahmedabad",₹58 Lac,1485 sqft,3 BHK,N/A,Furnished,Owner,"Mahadev Smit, Vatva, Ahmedabad",Ahmedabad,MagicBricks,"8 | + | Photos | Posted: 3 months ago | Owner: bharat | 3 BHK Flat for Sale in Mahadev Smit, Vatva, Ahmedabad | Mahadev Smit | Super Area | 1485 sqft | Status | Ready to Move | Floor | 2 out of 7 | Transaction | Resale | Furnishing | Furnished | Society | Mahadev Smit | Bathroom | 3 | Balcony | 1 | View Property | Nearby | Gajanand Shopping Centre | Gopinath Industrial Estate | Divine Life International School | Divine Life School | URJA MULTISPECIALITY HOSPITAL | Shakti Hospital | Bimnath Shopping Centre | Al_Falah Complexr | Vatva Bus Stop | Dumping Station (Mun. Quaters) Bus Stop | ₹ | 58 Lac | ₹ | 3906 per sqft | Contact Owner | Get Phone No."
"1 BHK Flat for Sale in Godhavi, Ahmedabad",₹17 Lac,765 sqft,1 BHK,N/A,Unfurnished,Owner,"Godhavi, Ahmedabad",Ahmedabad,MagicBricks,"1 | Photo | Updated 1 month ago | Owner: chitag | 1 BHK Flat for Sale in Godhavi, Ahmedabad | Carpet Area | 765 sqft | Status | Ready to Move | Floor | 3 out of 4 | Transaction | Resale | Furnishing | Unfurnished | overlooking | Main Road | Ownership | Leasehold | Bathroom | 2 | Balcony | 2 | building is main road..near to Zydus cadila school...Near to business hub sanand | View Property | ₹ | 17 Lac | ₹ | 2267 per sqft | Contact Owner | Get Phone No."
"2 BHK Flat for Sale in Godrej Garden City, Godrej Garden City, Ahmedabad",₹52 Lac,800 sqft,2 BHK,N/A,Semi-Furnished,Owner,"Godrej Garden City, Godrej Garden City, Ahmedabad",Ahmedabad,MagicBricks,"11 | + | Photos | Posted: 3 months ago | Owner: pradeep bora | 2 BHK Flat for Sale in Godrej Garden City, Godrej Garden City, Ahmedabad | Godrej Garden City | Carpet Area | 800 sqft | Status | Ready to Move | Floor | 5 out of 11 | Transaction | Resale | Furnishing | Semi-Furnished | Society | Godrej Garden City | Bathroom | 2 | Balcony | 2 | Multistory apartment is available for sale. It has a covered area of 1100 sq-ft, it is a good location. Please contact for more details. | View Property | ₹ | 52 Lac | ₹ | 4727 per sqft | Contact Owner | Get Phone No."
1 BHK Flat for Sale in Ahmedabad,₹40 Lac,32 sqm,1 BHK,N/A,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks,5 | + | Photos | Posted: 3 months ago | Owner: mudra kadiya | 1 BHK Flat for Sale in Ahmedabad | Carpet Area | 32 sqm | Status | Ready to Move | Floor | 1 out of 3 | Transaction | Resale | Furnishing | Furnished | Bathroom | 1 | Balcony | 1 | View Property | ₹ | 40 Lac | ₹ | 11612 per sqft | Contact Owner | Get Phone No.
"2 BHK Flat for Sale in Vasna Road, Ahmedabad",₹55 Lac,950 sqft,2 BHK,N/A,Semi-Furnished,Owner,"Vasna Road, Ahmedabad",Ahmedabad,MagicBricks,"3 | + | Photos | Posted: 3 months ago | Owner: Sharva | 2 BHK Flat for Sale in Vasna Road, Ahmedabad | Carpet Area | 950 sqft | Status | Ready to Move | Floor | 3 out of 7 | Transaction | New Property | Furnishing | Semi-Furnished | facing | North | overlooking | Main Road | Ownership | Freehold | Bathroom | 2 | Newly Constructed Property | View Property | ₹ | 55 Lac | ₹ | 5789 per sqft | Contact Owner | Get Phone No."
